pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	18102
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	22166
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	80914
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	14782
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	15452
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	53893
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	320685
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	67054
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	23959
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	11636
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	11486
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	76952
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	50493
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	56045
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	11821
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	22171
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	17766
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	229363
Metabolism of nucleotides	0.0015748031496062992	0.0291934955800502	0.6308102924319263	2.4711403930136786	0	62	13178
Metallothioneins bind metals	0.005791505791505791	0.06366394954483251	0.9967497291440953	1.3130549084646568	2	1	17750
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	66336
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	66977
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	12442
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	107995
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	66442
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	52276
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	54392
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	215387
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	67629
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	72415
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	56150
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	20877
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	12615
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	11799
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	66468
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	67849
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	19053
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	73804
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	60411
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	14211
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	20873
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	18005
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	12534
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	208628
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	228421
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	68014
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	12236
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	18817
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	66934
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	227613
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	67951
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	68298
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	108000
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	26886
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	268697
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	72155
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	229841
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	67052
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	16319
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	26931
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	67203
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	12235
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	74470
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	72083
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	66570
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	66411
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	75786
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	69736
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	19357
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	76816
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	70385
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	22628
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	22627
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	26932
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	17997
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	68549
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	19088
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	103733
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	232987
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	219072
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	69928
Mitotic Prometaphase	0.0014124293785310734	0.0291934955800502	0.5896584895888046	2.6508895788724147	0	150	68097
Netrin-1 signaling	0.00228310502283105	0.033929477422628106	-0.6806711424147803	-2.0701622222985576	0	15	19094
Netrin-1 signaling	0.00228310502283105	0.033929477422628106	-0.6806711424147803	-2.0701622222985576	0	15	14083
Netrin-1 signaling	0.00228310502283105	0.033929477422628106	-0.6806711424147803	-2.0701622222985576	0	15	20437
Netrin-1 signaling	0.00228310502283105	0.033929477422628106	-0.6806711424147803	-2.0701622222985576	0	15	14360
Netrin-1 signaling	0.00228310502283105	0.033929477422628106	-0.6806711424147803	-2.0701622222985576	0	15	29857
Netrin-1 signaling	0.00228310502283105	0.033929477422628106	-0.6806711424147803	-2.0701622222985576	0	15	17973
Netrin-1 signaling	0.00228310502283105	0.033929477422628106	-0.6806711424147803	-2.0701622222985576	0	15	18761
Netrin-1 signaling	0.00228310502283105	0.033929477422628106	-0.6806711424147803	-2.0701622222985576	0	15	26416
Netrin-1 signaling	0.00228310502283105	0.033929477422628106	-0.6806711424147803	-2.0701622222985576	0	15	26419
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	11676
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	14190
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	53381
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	12306
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	20430
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	12505
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	20719
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	14824
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	16592
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	20527
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	231507
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	19271
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	18648
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	15442
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	110095
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	18746
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	13244
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	20195
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	18950
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	11501
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	16410
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	27357
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	66848
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	72157
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	227753
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	66934
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	227613
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	70152
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	11674
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	18641
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	64138
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	69537
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	18600
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	17319
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	14127
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	17064
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	16970
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	11886
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	69981
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	14751
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	66508
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	22330
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	21946
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	12359
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	13350
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	544963
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	17463
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	19340
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	11783
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	66222
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	20409
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	20932
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	77559
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	14569
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	12491
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	11881
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	54672
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	245828
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	71665
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	241633
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	69550
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	15926
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	20619
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	18813
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	57437
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	14590
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	16423
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	14667
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	50917
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	11821
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	13010
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	19170
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	73690
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	12238
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	63986
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	109754
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	223978
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	102595
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	16784
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	11571
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	67512
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	13030
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	69189
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	11984
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	14387
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	12091
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	110173
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	12182
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	26442
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	22320
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	76763
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	19177
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	231887
Neutrophil degranulation	0.0012706480304955528	0.0291934955800502	0.4235872109430029	2.061858217661269	0	296	17025
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	69263
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	76843
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	68240
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	72151
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	106344
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	19687
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	18973
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	18972
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	59001
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	69745
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	18538
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	58186
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	13194
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	18971
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	19718
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	67561
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	99375
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	230484
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	22190
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	67967
Recognition of DNA damage by PCNA-containing replication complex	0.0017331022530329288	0.0291934955800502	0.6561725455013437	2.12876049496575	0	26	68275
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	107995
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	12428
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	56150
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	12534
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	66156
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	12236
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	18817
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	67141
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	68612
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	268697
Regulation of APC/C activators between G1/S and early anaphase	0.0017391304347826088	0.0291934955800502	0.7972678358496758	2.4875846793605847	0	22	56371
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components	0.004081632653061225	0.04962894248608535	-0.8563979126967294	-1.7116527980131369	1	4	109711
Repression of WNT target genes	0.004140786749482402	0.04996964460841545	-0.7395377278386472	-1.8309204445299052	1	8	21414
Repression of WNT target genes	0.004140786749482402	0.04996964460841545	-0.7395377278386472	-1.8309204445299052	1	8	21885
Repression of WNT target genes	0.004140786749482402	0.04996964460841545	-0.7395377278386472	-1.8309204445299052	1	8	21888
Repression of WNT target genes	0.004140786749482402	0.04996964460841545	-0.7395377278386472	-1.8309204445299052	1	8	13016
Repression of WNT target genes	0.004140786749482402	0.04996964460841545	-0.7395377278386472	-1.8309204445299052	1	8	16842
Repression of WNT target genes	0.004140786749482402	0.04996964460841545	-0.7395377278386472	-1.8309204445299052	1	8	21415
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	66336
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	66977
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	12442
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	107995
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	66442
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	52276
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	67629
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	72415
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	56150
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	20877
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	12615
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	11799
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	66468
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	67849
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	19053
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	73804
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	60411
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	12534
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	208628
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	228421
